customer_name,product_name,revenue,discount,order_date
Cliente Piloto 54 S/A,Item SKU Industrial 83,1189.92,0.0,2025-02-28
Cliente Piloto 55 S/A,Item SKU Industrial 443,784.16,0.0,2025-02-28
Cliente Piloto 120 S/A,Item SKU Industrial 415,2561.53,0.0,2025-02-28
Cliente Piloto 233 S/A,Item SKU Industrial 395,5175.71,0.0,2025-02-28
Cliente Piloto 21 S/A,Item SKU Industrial 134,11193.69,0.0,2025-02-28
Cliente Piloto 187 S/A,Item SKU Industrial 326,704.08,0.0,2025-02-28
Cliente Piloto 115 S/A,Item SKU Industrial 160,3911.75,0.0,2025-02-28
Cliente Piloto 162 S/A,Item SKU Industrial 39,2345.79,0.0,2025-02-28
Cliente Piloto 120 S/A,Item SKU Industrial 176,1704.45,0.0,2025-02-28
Cliente Piloto 225 S/A,Item SKU Industrial 13,1025.82,0.0,2025-02-28
Cliente Piloto 58 S/A,Item SKU Industrial 315,1001.86,0.0,2025-02-28
Cliente Piloto 176 S/A,Item SKU Industrial 67,15292.55,0.0,2025-02-28
Cliente Piloto 54 S/A,Item SKU Industrial 440,1254.82,0.0,2025-02-28
Cliente Piloto 146 S/A,Item SKU Industrial 248,2118.1,0.0,2025-02-28
Cliente Piloto 3 S/A,Item SKU Industrial 41,1126.37,0.0,2025-02-28
Cliente Piloto 152 S/A,Item SKU Industrial 184,2132.45,0.0,2025-02-28
Cliente Piloto 129 S/A,Item SKU Industrial 35,41.47,0.0,2025-02-28
Cliente Piloto 74 S/A,Item SKU Industrial 50,310.85,0.0,2025-03-01
Cliente Piloto 222 S/A,Item SKU Industrial 320,433.58,0.0,2025-03-01
Cliente Piloto 100 S/A,Item SKU Industrial 95,6022.82,0.0,2025-03-01
Cliente Piloto 111 S/A,Item SKU Industrial 258,600.17,0.0,2025-03-01
Cliente Piloto 104 S/A,Item SKU Industrial 429,1702.09,0.0,2025-03-01
Cliente Piloto 15 S/A,Item SKU Industrial 351,5692.18,0.0,2025-03-01
Cliente Piloto 14 S/A,Item SKU Industrial 62,181.55,0.0,2025-03-01
Cliente Piloto 159 S/A,Item SKU Industrial 142,1101.06,0.0,2025-03-01
Cliente Piloto 51 S/A,Item SKU Industrial 420,122.9,0.0,2025-03-02
Cliente Piloto 126 S/A,Item SKU Industrial 473,20858.39,0.0,2025-03-02
Cliente Piloto 80 S/A,Item SKU Industrial 188,435.66,0.0,2025-03-02
Cliente Piloto 183 S/A,Item SKU Industrial 164,962.91,0.0,2025-03-02
Cliente Piloto 54 S/A,Item SKU Industrial 267,1860.56,0.0,2025-03-02
Cliente Piloto 138 S/A,Item SKU Industrial 133,4738.03,0.0,2025-03-03
Cliente Piloto 199 S/A,Item SKU Industrial 389,5960.18,0.0,2025-03-03
Cliente Piloto 217 S/A,Item SKU Industrial 128,1376.45,0.0,2025-03-03
Cliente Piloto 27 S/A,Item SKU Industrial 148,6077.95,0.0,2025-03-03
Cliente Piloto 79 S/A,Item SKU Industrial 54,1231.38,0.0,2025-03-03
Cliente Piloto 96 S/A,Item SKU Industrial 311,1273.82,0.0,2025-03-03
Cliente Piloto 156 S/A,Item SKU Industrial 442,818.3,0.0,2025-03-03
Cliente Piloto 137 S/A,Item SKU Industrial 79,8497.31,0.0,2025-03-03
Cliente Piloto 71 S/A,Item SKU Industrial 346,5342.01,0.0,2025-03-03
Cliente Piloto 248 S/A,Item SKU Industrial 97,1822.77,0.0,2025-03-03
Cliente Piloto 80 S/A,Item SKU Industrial 249,2669.35,0.0,2025-03-03
Cliente Piloto 154 S/A,Item SKU Industrial 127,2415.67,0.0,2025-03-03
Cliente Piloto 227 S/A,Item SKU Industrial 30,1193.7,0.0,2025-03-03
Cliente Piloto 81 S/A,Item SKU Industrial 24,1487.62,0.0,2025-03-03
Cliente Piloto 87 S/A,Item SKU Industrial 471,615.08,0.0,2025-03-03
Cliente Piloto 8 S/A,Item SKU Industrial 201,4157.56,0.0,2025-03-03
Cliente Piloto 2 S/A,Item SKU Industrial 131,519.49,0.0,2025-03-03
Cliente Piloto 223 S/A,Item SKU Industrial 122,1765.69,0.0,2025-03-03
Cliente Piloto 185 S/A,Item SKU Industrial 356,565.65,0.0,2025-03-03
Cliente Piloto 180 S/A,Item SKU Industrial 432,5700.04,0.0,2025-03-03
Cliente Piloto 186 S/A,Item SKU Industrial 327,122.43,0.0,2025-03-03
Cliente Piloto 123 S/A,Item SKU Industrial 150,2893.91,0.0,2025-03-03
Cliente Piloto 121 S/A,Item SKU Industrial 14,5574.49,0.0,2025-03-03
Cliente Piloto 96 S/A,Item SKU Industrial 304,14224.52,0.0,2025-03-03
Cliente Piloto 93 S/A,Item SKU Industrial 29,2475.85,0.0,2025-03-03
Cliente Piloto 3 S/A,Item SKU Industrial 50,42.88,0.0,2025-03-03
Cliente Piloto 136 S/A,Item SKU Industrial 464,955.61,0.0,2025-03-03
Cliente Piloto 187 S/A,Item SKU Industrial 240,8903.56,0.0,2025-03-03
Cliente Piloto 2 S/A,Item SKU Industrial 482,291.93,0.0,2025-03-03
Cliente Piloto 231 S/A,Item SKU Industrial 368,4054.44,0.0,2025-03-04
Cliente Piloto 37 S/A,Item SKU Industrial 97,607.59,0.0,2025-03-04
Cliente Piloto 67 S/A,Item SKU Industrial 283,88.15,0.0,2025-03-04
Cliente Piloto 111 S/A,Item SKU Industrial 234,2544.96,0.0,2025-03-04
Cliente Piloto 159 S/A,Item SKU Industrial 467,4033.92,0.0,2025-03-04
Cliente Piloto 219 S/A,Item SKU Industrial 240,5632.87,0.0,2025-03-04
Cliente Piloto 209 S/A,Item SKU Industrial 334,122.75,0.0,2025-03-04
Cliente Piloto 125 S/A,Item SKU Industrial 409,1420.54,0.0,2025-03-04
Cliente Piloto 87 S/A,Item SKU Industrial 418,1247.94,0.0,2025-03-04
Cliente Piloto 205 S/A,Item SKU Industrial 344,627.97,0.0,2025-03-04
Cliente Piloto 47 S/A,Item SKU Industrial 486,1195.54,0.0,2025-03-04
Cliente Piloto 155 S/A,Item SKU Industrial 444,251.26,0.0,2025-03-04
Cliente Piloto 179 S/A,Item SKU Industrial 54,552.0,0.0,2025-03-04
Cliente Piloto 148 S/A,Item SKU Industrial 87,4173.04,0.0,2025-03-04
Cliente Piloto 238 S/A,Item SKU Industrial 261,1684.78,0.0,2025-03-04
Cliente Piloto 245 S/A,Item SKU Industrial 236,172.72,0.0,2025-03-04
Cliente Piloto 13 S/A,Item SKU Industrial 123,515.09,0.0,2025-03-04
Cliente Piloto 191 S/A,Item SKU Industrial 420,72.29,0.0,2025-03-04
Cliente Piloto 44 S/A,Item SKU Industrial 54,1783.38,0.0,2025-03-04
Cliente Piloto 152 S/A,Item SKU Industrial 216,809.44,0.0,2025-03-04
Cliente Piloto 125 S/A,Item SKU Industrial 420,101.21,0.0,2025-03-04
Cliente Piloto 119 S/A,Item SKU Industrial 197,5439.02,0.0,2025-03-04
Cliente Piloto 233 S/A,Item SKU Industrial 39,3753.27,0.0,2025-03-04
Cliente Piloto 131 S/A,Item SKU Industrial 454,5856.46,0.0,2025-03-04
Cliente Piloto 126 S/A,Item SKU Industrial 365,918.91,0.0,2025-03-04
Cliente Piloto 235 S/A,Item SKU Industrial 228,89.02,0.0,2025-03-04
Cliente Piloto 138 S/A,Item SKU Industrial 237,5411.59,0.0,2025-03-04
Cliente Piloto 193 S/A,Item SKU Industrial 132,9306.57,0.0,2025-03-04
Cliente Piloto 49 S/A,Item SKU Industrial 330,438.62,0.0,2025-03-04
Cliente Piloto 124 S/A,Item SKU Industrial 500,39.32,0.0,2025-03-04
Cliente Piloto 186 S/A,Item SKU Industrial 321,3610.14,0.0,2025-03-04
Cliente Piloto 205 S/A,Item SKU Industrial 469,9022.73,0.0,2025-03-04
Cliente Piloto 78 S/A,Item SKU Industrial 168,166.62,0.0,2025-03-04
Cliente Piloto 238 S/A,Item SKU Industrial 54,764.31,0.0,2025-03-05
Cliente Piloto 33 S/A,Item SKU Industrial 346,4856.37,0.0,2025-03-05
Cliente Piloto 29 S/A,Item SKU Industrial 12,1084.04,0.0,2025-03-05
Cliente Piloto 37 S/A,Item SKU Industrial 136,2510.49,0.0,2025-03-05
Cliente Piloto 103 S/A,Item SKU Industrial 330,551.09,0.0,2025-03-05
Cliente Piloto 211 S/A,Item SKU Industrial 144,18102.85,0.0,2025-03-05
Cliente Piloto 174 S/A,Item SKU Industrial 436,6520.35,0.0,2025-03-05
Cliente Piloto 24 S/A,Item SKU Industrial 282,238.56,0.0,2025-03-05
Cliente Piloto 142 S/A,Item SKU Industrial 136,86.57,0.0,2025-03-05
Cliente Piloto 239 S/A,Item SKU Industrial 489,1544.02,0.0,2025-03-05
Cliente Piloto 229 S/A,Item SKU Industrial 301,11531.16,0.0,2025-03-05
Cliente Piloto 133 S/A,Item SKU Industrial 221,241.41,0.0,2025-03-05
Cliente Piloto 125 S/A,Item SKU Industrial 340,843.9,0.0,2025-03-05
Cliente Piloto 53 S/A,Item SKU Industrial 209,1425.66,0.0,2025-03-05
Cliente Piloto 88 S/A,Item SKU Industrial 403,3556.12,0.0,2025-03-05
Cliente Piloto 98 S/A,Item SKU Industrial 401,740.89,0.0,2025-03-05
Cliente Piloto 114 S/A,Item SKU Industrial 359,1923.44,0.0,2025-03-05
Cliente Piloto 95 S/A,Item SKU Industrial 380,55.33,0.0,2025-03-05
Cliente Piloto 158 S/A,Item SKU Industrial 449,293.38,0.0,2025-03-05
Cliente Piloto 188 S/A,Item SKU Industrial 123,565.34,0.0,2025-03-05
Cliente Piloto 120 S/A,Item SKU Industrial 116,1321.16,0.0,2025-03-05
Cliente Piloto 73 S/A,Item SKU Industrial 157,4908.97,0.0,2025-03-05
Cliente Piloto 219 S/A,Item SKU Industrial 270,595.06,0.0,2025-03-05
Cliente Piloto 156 S/A,Item SKU Industrial 17,50.96,0.0,2025-03-05
Cliente Piloto 106 S/A,Item SKU Industrial 269,236.66,0.0,2025-03-05
Cliente Piloto 26 S/A,Item SKU Industrial 349,2896.8,0.0,2025-03-05
Cliente Piloto 18 S/A,Item SKU Industrial 482,327.32,0.0,2025-03-05
Cliente Piloto 164 S/A,Item SKU Industrial 219,1879.87,0.0,2025-03-05
Cliente Piloto 136 S/A,Item SKU Industrial 319,1054.89,0.0,2025-03-05
Cliente Piloto 115 S/A,Item SKU Industrial 29,464.22,0.0,2025-03-06
Cliente Piloto 28 S/A,Item SKU Industrial 357,2683.91,0.0,2025-03-06
Cliente Piloto 240 S/A,Item SKU Industrial 365,1194.58,0.0,2025-03-06
Cliente Piloto 227 S/A,Item SKU Industrial 96,268.51,0.0,2025-03-06
Cliente Piloto 16 S/A,Item SKU Industrial 409,83.56,0.0,2025-03-06
Cliente Piloto 21 S/A,Item SKU Industrial 266,29.6,0.0,2025-03-06
Cliente Piloto 77 S/A,Item SKU Industrial 291,554.18,0.0,2025-03-06
Cliente Piloto 227 S/A,Item SKU Industrial 55,455.68,0.0,2025-03-06
Cliente Piloto 42 S/A,Item SKU Industrial 153,821.51,0.0,2025-03-06
Cliente Piloto 54 S/A,Item SKU Industrial 219,1086.15,0.0,2025-03-06
Cliente Piloto 32 S/A,Item SKU Industrial 173,4520.16,0.0,2025-03-06
Cliente Piloto 114 S/A,Item SKU Industrial 96,315.5,0.0,2025-03-06
Cliente Piloto 38 S/A,Item SKU Industrial 123,25.13,0.0,2025-03-06
Cliente Piloto 198 S/A,Item SKU Industrial 12,1422.8,0.0,2025-03-06
Cliente Piloto 114 S/A,Item SKU Industrial 4,5067.87,0.0,2025-03-06
Cliente Piloto 230 S/A,Item SKU Industrial 362,1442.71,0.0,2025-03-06
Cliente Piloto 166 S/A,Item SKU Industrial 346,5099.19,0.0,2025-03-06
Cliente Piloto 182 S/A,Item SKU Industrial 67,16411.52,0.0,2025-03-06
Cliente Piloto 188 S/A,Item SKU Industrial 145,723.29,0.0,2025-03-06
Cliente Piloto 205 S/A,Item SKU Industrial 457,2505.22,0.0,2025-03-06
Cliente Piloto 110 S/A,Item SKU Industrial 477,2844.1,0.0,2025-03-06
Cliente Piloto 245 S/A,Item SKU Industrial 65,425.63,0.0,2025-03-06
Cliente Piloto 103 S/A,Item SKU Industrial 82,13.29,0.0,2025-03-06
Cliente Piloto 77 S/A,Item SKU Industrial 105,1854.9,0.0,2025-03-06
Cliente Piloto 175 S/A,Item SKU Industrial 181,2383.24,0.0,2025-03-06
Cliente Piloto 140 S/A,Item SKU Industrial 340,928.28,0.0,2025-03-06
Cliente Piloto 53 S/A,Item SKU Industrial 441,2309.94,0.0,2025-03-06
Cliente Piloto 161 S/A,Item SKU Industrial 105,1099.2,0.0,2025-03-06
Cliente Piloto 156 S/A,Item SKU Industrial 226,428.53,0.0,2025-03-06
Cliente Piloto 6 S/A,Item SKU Industrial 108,114.53,0.0,2025-03-07
Cliente Piloto 189 S/A,Item SKU Industrial 23,747.15,0.0,2025-03-07
Cliente Piloto 142 S/A,Item SKU Industrial 42,1302.75,0.0,2025-03-07
Cliente Piloto 144 S/A,Item SKU Industrial 37,8083.77,0.0,2025-03-07
Cliente Piloto 3 S/A,Item SKU Industrial 328,81.21,0.0,2025-03-07
Cliente Piloto 137 S/A,Item SKU Industrial 390,265.97,0.0,2025-03-07
Cliente Piloto 47 S/A,Item SKU Industrial 165,819.82,0.0,2025-03-07
Cliente Piloto 85 S/A,Item SKU Industrial 116,2470.0,0.0,2025-03-07
Cliente Piloto 242 S/A,Item SKU Industrial 150,3537.0,0.0,2025-03-07
Cliente Piloto 94 S/A,Item SKU Industrial 6,163.76,0.0,2025-03-07
Cliente Piloto 222 S/A,Item SKU Industrial 32,1429.1,0.0,2025-03-07
Cliente Piloto 170 S/A,Item SKU Industrial 145,645.09,0.0,2025-03-07
Cliente Piloto 170 S/A,Item SKU Industrial 294,441.71,0.0,2025-03-07
Cliente Piloto 224 S/A,Item SKU Industrial 401,896.87,0.0,2025-03-07
Cliente Piloto 23 S/A,Item SKU Industrial 293,514.53,0.0,2025-03-07
Cliente Piloto 3 S/A,Item SKU Industrial 407,3324.64,0.0,2025-03-07
Cliente Piloto 129 S/A,Item SKU Industrial 177,168.4,0.0,2025-03-07
Cliente Piloto 67 S/A,Item SKU Industrial 445,1293.58,0.0,2025-03-07
Cliente Piloto 249 S/A,Item SKU Industrial 177,4209.97,0.0,2025-03-07
Cliente Piloto 229 S/A,Item SKU Industrial 61,4445.48,0.0,2025-03-07
Cliente Piloto 71 S/A,Item SKU Industrial 77,1279.12,0.0,2025-03-07
Cliente Piloto 131 S/A,Item SKU Industrial 416,277.81,0.0,2025-03-07
Cliente Piloto 228 S/A,Item SKU Industrial 383,3175.5,0.0,2025-03-07
Cliente Piloto 177 S/A,Item SKU Industrial 86,212.08,0.0,2025-03-07
Cliente Piloto 67 S/A,Item SKU Industrial 191,3098.77,0.0,2025-03-07
Cliente Piloto 55 S/A,Item SKU Industrial 7,4181.93,0.0,2025-03-07
Cliente Piloto 132 S/A,Item SKU Industrial 406,212.9,0.0,2025-03-07
Cliente Piloto 31 S/A,Item SKU Industrial 85,526.04,0.0,2025-03-07
Cliente Piloto 178 S/A,Item SKU Industrial 67,14173.58,0.0,2025-03-08
Cliente Piloto 118 S/A,Item SKU Industrial 466,292.31,0.0,2025-03-08
Cliente Piloto 105 S/A,Item SKU Industrial 391,1162.34,0.0,2025-03-09
Cliente Piloto 93 S/A,Item SKU Industrial 274,2625.36,0.0,2025-03-09
Cliente Piloto 196 S/A,Item SKU Industrial 70,1631.24,0.0,2025-03-09
Cliente Piloto 142 S/A,Item SKU Industrial 370,563.35,0.0,2025-03-09
Cliente Piloto 69 S/A,Item SKU Industrial 220,7163.01,0.0,2025-03-09
Cliente Piloto 89 S/A,Item SKU Industrial 231,1048.35,0.0,2025-03-09
Cliente Piloto 103 S/A,Item SKU Industrial 290,207.34,0.0,2025-03-09
Cliente Piloto 136 S/A,Item SKU Industrial 307,1180.34,0.0,2025-03-09
Cliente Piloto 198 S/A,Item SKU Industrial 360,522.07,0.0,2025-03-10
Cliente Piloto 31 S/A,Item SKU Industrial 65,128.98,0.0,2025-03-10
Cliente Piloto 151 S/A,Item SKU Industrial 1,1765.03,0.0,2025-03-10
Cliente Piloto 204 S/A,Item SKU Industrial 243,166.34,0.0,2025-03-10
Cliente Piloto 182 S/A,Item SKU Industrial 469,9304.7,0.0,2025-03-10
Cliente Piloto 115 S/A,Item SKU Industrial 381,700.79,0.0,2025-03-10
Cliente Piloto 156 S/A,Item SKU Industrial 316,623.37,0.0,2025-03-10
Cliente Piloto 207 S/A,Item SKU Industrial 25,4633.44,0.0,2025-03-10
Cliente Piloto 147 S/A,Item SKU Industrial 347,839.6,0.0,2025-03-10
Cliente Piloto 204 S/A,Item SKU Industrial 394,1197.98,0.0,2025-03-10
Cliente Piloto 242 S/A,Item SKU Industrial 50,192.94,0.0,2025-03-10
Cliente Piloto 48 S/A,Item SKU Industrial 396,454.01,0.0,2025-03-10
Cliente Piloto 2 S/A,Item SKU Industrial 348,69.18,0.0,2025-03-10
Cliente Piloto 139 S/A,Item SKU Industrial 241,3988.53,0.0,2025-03-10
Cliente Piloto 172 S/A,Item SKU Industrial 32,1524.37,0.0,2025-03-10
Cliente Piloto 101 S/A,Item SKU Industrial 33,277.17,0.0,2025-03-10
Cliente Piloto 187 S/A,Item SKU Industrial 200,8200.11,0.0,2025-03-10
Cliente Piloto 128 S/A,Item SKU Industrial 234,2022.92,0.0,2025-03-10
Cliente Piloto 59 S/A,Item SKU Industrial 26,164.35,0.0,2025-03-10
Cliente Piloto 120 S/A,Item SKU Industrial 42,915.45,0.0,2025-03-10
Cliente Piloto 38 S/A,Item SKU Industrial 434,1587.24,0.0,2025-03-10
Cliente Piloto 153 S/A,Item SKU Industrial 61,2927.51,0.0,2025-03-10
Cliente Piloto 107 S/A,Item SKU Industrial 41,1070.05,0.0,2025-03-10
Cliente Piloto 21 S/A,Item SKU Industrial 441,3057.28,0.0,2025-03-10
Cliente Piloto 42 S/A,Item SKU Industrial 130,2806.01,0.0,2025-03-10
Cliente Piloto 164 S/A,Item SKU Industrial 355,417.75,0.0,2025-03-10
Cliente Piloto 137 S/A,Item SKU Industrial 354,74.53,0.0,2025-03-10
Cliente Piloto 57 S/A,Item SKU Industrial 463,1539.38,0.0,2025-03-11
Cliente Piloto 113 S/A,Item SKU Industrial 286,1941.41,0.0,2025-03-11
Cliente Piloto 223 S/A,Item SKU Industrial 424,3645.01,0.0,2025-03-11
Cliente Piloto 70 S/A,Item SKU Industrial 119,398.01,0.0,2025-03-11
Cliente Piloto 227 S/A,Item SKU Industrial 497,683.51,0.0,2025-03-11
Cliente Piloto 180 S/A,Item SKU Industrial 449,1564.68,0.0,2025-03-11
Cliente Piloto 184 S/A,Item SKU Industrial 29,464.22,0.0,2025-03-11
Cliente Piloto 191 S/A,Item SKU Industrial 30,577.6,0.0,2025-03-11
Cliente Piloto 196 S/A,Item SKU Industrial 360,348.04,0.0,2025-03-11
Cliente Piloto 232 S/A,Item SKU Industrial 366,1873.37,0.0,2025-03-11
Cliente Piloto 20 S/A,Item SKU Industrial 288,3226.21,0.0,2025-03-11
Cliente Piloto 233 S/A,Item SKU Industrial 138,6120.45,0.0,2025-03-11
Cliente Piloto 54 S/A,Item SKU Industrial 475,2480.62,0.0,2025-03-11
Cliente Piloto 1 S/A,Item SKU Industrial 51,661.96,0.0,2025-03-11
Cliente Piloto 237 S/A,Item SKU Industrial 392,4096.64,0.0,2025-03-11
Cliente Piloto 90 S/A,Item SKU Industrial 435,174.96,0.0,2025-03-11
Cliente Piloto 226 S/A,Item SKU Industrial 292,653.52,0.0,2025-03-11
Cliente Piloto 247 S/A,Item SKU Industrial 234,2218.69,0.0,2025-03-11
Cliente Piloto 138 S/A,Item SKU Industrial 55,667.24,0.0,2025-03-11
Cliente Piloto 151 S/A,Item SKU Industrial 419,1550.47,0.0,2025-03-11
Cliente Piloto 179 S/A,Item SKU Industrial 292,564.4,0.0,2025-03-11
Cliente Piloto 113 S/A,Item SKU Industrial 240,3270.7,0.0,2025-03-11
Cliente Piloto 152 S/A,Item SKU Industrial 312,2879.71,0.0,2025-03-11
Cliente Piloto 13 S/A,Item SKU Industrial 36,691.48,0.0,2025-03-11
Cliente Piloto 157 S/A,Item SKU Industrial 89,962.35,0.0,2025-03-11
Cliente Piloto 186 S/A,Item SKU Industrial 212,49.55,0.0,2025-03-11
Cliente Piloto 110 S/A,Item SKU Industrial 445,1899.94,0.0,2025-03-11
Cliente Piloto 91 S/A,Item SKU Industrial 318,2836.97,0.0,2025-03-11
Cliente Piloto 95 S/A,Item SKU Industrial 500,212.35,0.0,2025-03-11
Cliente Piloto 43 S/A,Item SKU Industrial 365,229.73,0.0,2025-03-11
Cliente Piloto 138 S/A,Item SKU Industrial 245,738.47,0.0,2025-03-11
Cliente Piloto 159 S/A,Item SKU Industrial 465,1180.72,0.0,2025-03-11
Cliente Piloto 231 S/A,Item SKU Industrial 87,2181.36,0.0,2025-03-11
Cliente Piloto 74 S/A,Item SKU Industrial 409,1754.78,0.0,2025-03-11
Cliente Piloto 216 S/A,Item SKU Industrial 240,4542.63,0.0,2025-03-11
Cliente Piloto 225 S/A,Item SKU Industrial 320,738.69,0.0,2025-03-11
Cliente Piloto 14 S/A,Item SKU Industrial 188,72.61,0.0,2025-03-11
Cliente Piloto 12 S/A,Item SKU Industrial 143,4860.2,0.0,2025-03-12
Cliente Piloto 86 S/A,Item SKU Industrial 346,5099.19,0.0,2025-03-12
Cliente Piloto 243 S/A,Item SKU Industrial 42,35.21,0.0,2025-03-12
Cliente Piloto 180 S/A,Item SKU Industrial 139,7778.82,0.0,2025-03-12
Cliente Piloto 122 S/A,Item SKU Industrial 73,1373.08,0.0,2025-03-12
Cliente Piloto 204 S/A,Item SKU Industrial 267,38.76,0.0,2025-03-12
Cliente Piloto 246 S/A,Item SKU Industrial 194,9442.73,0.0,2025-03-12
Cliente Piloto 70 S/A,Item SKU Industrial 493,250.42,0.0,2025-03-12
Cliente Piloto 108 S/A,Item SKU Industrial 155,1231.58,0.0,2025-03-12
Cliente Piloto 201 S/A,Item SKU Industrial 246,46.08,0.0,2025-03-12
Cliente Piloto 52 S/A,Item SKU Industrial 314,1958.69,0.0,2025-03-12
Cliente Piloto 37 S/A,Item SKU Industrial 218,182.08,0.0,2025-03-12
Cliente Piloto 117 S/A,Item SKU Industrial 456,1284.41,0.0,2025-03-12
Cliente Piloto 3 S/A,Item SKU Industrial 384,5112.06,0.0,2025-03-12
Cliente Piloto 226 S/A,Item SKU Industrial 253,4912.43,0.0,2025-03-12
Cliente Piloto 8 S/A,Item SKU Industrial 277,2991.92,0.0,2025-03-12
Cliente Piloto 138 S/A,Item SKU Industrial 277,2493.27,0.0,2025-03-12
Cliente Piloto 47 S/A,Item SKU Industrial 72,16974.78,0.0,2025-03-12
Cliente Piloto 169 S/A,Item SKU Industrial 129,6098.69,0.0,2025-03-12
Cliente Piloto 64 S/A,Item SKU Industrial 358,4051.13,0.0,2025-03-12
Cliente Piloto 42 S/A,Item SKU Industrial 186,2295.66,0.0,2025-03-12
Cliente Piloto 43 S/A,Item SKU Industrial 13,847.41,0.0,2025-03-12
Cliente Piloto 125 S/A,Item SKU Industrial 329,143.68,0.0,2025-03-12
Cliente Piloto 137 S/A,Item SKU Industrial 220,8555.82,0.0,2025-03-12
Cliente Piloto 14 S/A,Item SKU Industrial 6,524.04,0.0,2025-03-12
Cliente Piloto 229 S/A,Item SKU Industrial 239,103.46,0.0,2025-03-12
Cliente Piloto 91 S/A,Item SKU Industrial 471,2255.3,0.0,2025-03-12
Cliente Piloto 233 S/A,Item SKU Industrial 112,96.35,0.0,2025-03-12
Cliente Piloto 224 S/A,Item SKU Industrial 228,511.86,0.0,2025-03-12
Cliente Piloto 132 S/A,Item SKU Industrial 442,327.32,0.0,2025-03-12
Cliente Piloto 2 S/A,Item SKU Industrial 17,2446.16,0.0,2025-03-12
Cliente Piloto 115 S/A,Item SKU Industrial 73,4743.36,0.0,2025-03-12
Cliente Piloto 185 S/A,Item SKU Industrial 209,1227.65,0.0,2025-03-13
Cliente Piloto 97 S/A,Item SKU Industrial 217,2970.84,0.0,2025-03-13
Cliente Piloto 5 S/A,Item SKU Industrial 24,3843.02,0.0,2025-03-13
Cliente Piloto 37 S/A,Item SKU Industrial 342,2665.7,0.0,2025-03-13
Cliente Piloto 104 S/A,Item SKU Industrial 205,1492.86,0.0,2025-03-13
Cliente Piloto 86 S/A,Item SKU Industrial 401,760.39,0.0,2025-03-13
Cliente Piloto 214 S/A,Item SKU Industrial 462,4737.42,0.0,2025-03-13
Cliente Piloto 150 S/A,Item SKU Industrial 226,749.93,0.0,2025-03-13
Cliente Piloto 180 S/A,Item SKU Industrial 218,682.8,0.0,2025-03-13
Cliente Piloto 15 S/A,Item SKU Industrial 211,1161.89,0.0,2025-03-13
Cliente Piloto 17 S/A,Item SKU Industrial 26,552.8,0.0,2025-03-13
Cliente Piloto 51 S/A,Item SKU Industrial 252,1521.52,0.0,2025-03-13
Cliente Piloto 45 S/A,Item SKU Industrial 3,46.06,0.0,2025-03-13
Cliente Piloto 191 S/A,Item SKU Industrial 2,5585.88,0.0,2025-03-13
Cliente Piloto 122 S/A,Item SKU Industrial 92,1098.02,0.0,2025-03-13
Cliente Piloto 156 S/A,Item SKU Industrial 2,4107.27,0.0,2025-03-13
Cliente Piloto 187 S/A,Item SKU Industrial 150,2090.04,0.0,2025-03-13
Cliente Piloto 214 S/A,Item SKU Industrial 71,9731.67,0.0,2025-03-13
Cliente Piloto 149 S/A,Item SKU Industrial 4,5664.09,0.0,2025-03-13
Cliente Piloto 170 S/A,Item SKU Industrial 497,65.1,0.0,2025-03-13
Cliente Piloto 209 S/A,Item SKU Industrial 38,1308.49,0.0,2025-03-13
Cliente Piloto 197 S/A,Item SKU Industrial 359,755.64,0.0,2025-03-13
Cliente Piloto 82 S/A,Item SKU Industrial 468,245.99,0.0,2025-03-13
Cliente Piloto 145 S/A,Item SKU Industrial 70,3559.07,0.0,2025-03-13
Cliente Piloto 196 S/A,Item SKU Industrial 201,3637.86,0.0,2025-03-13
Cliente Piloto 246 S/A,Item SKU Industrial 308,973.13,0.0,2025-03-13
Cliente Piloto 135 S/A,Item SKU Industrial 252,1755.6,0.0,2025-03-13
Cliente Piloto 89 S/A,Item SKU Industrial 287,14888.01,0.0,2025-03-13
Cliente Piloto 101 S/A,Item SKU Industrial 410,1068.39,0.0,2025-03-13
Cliente Piloto 40 S/A,Item SKU Industrial 292,1307.04,0.0,2025-03-13
Cliente Piloto 168 S/A,Item SKU Industrial 154,371.39,0.0,2025-03-13
Cliente Piloto 43 S/A,Item SKU Industrial 412,1684.24,0.0,2025-03-13
Cliente Piloto 73 S/A,Item SKU Industrial 133,764.2,0.0,2025-03-13
Cliente Piloto 211 S/A,Item SKU Industrial 371,7649.36,0.0,2025-03-13
Cliente Piloto 179 S/A,Item SKU Industrial 74,91.7,0.0,2025-03-13
Cliente Piloto 201 S/A,Item SKU Industrial 274,5527.08,0.0,2025-03-13
Cliente Piloto 23 S/A,Item SKU Industrial 271,7176.38,0.0,2025-03-13
Cliente Piloto 215 S/A,Item SKU Industrial 454,5139.35,0.0,2025-03-14
Cliente Piloto 58 S/A,Item SKU Industrial 34,7429.39,0.0,2025-03-14
Cliente Piloto 101 S/A,Item SKU Industrial 314,6006.64,0.0,2025-03-14
Cliente Piloto 57 S/A,Item SKU Industrial 111,4255.64,0.0,2025-03-14
Cliente Piloto 215 S/A,Item SKU Industrial 421,3976.05,0.0,2025-03-14
Cliente Piloto 167 S/A,Item SKU Industrial 352,166.38,0.0,2025-03-14
Cliente Piloto 156 S/A,Item SKU Industrial 316,1324.65,0.0,2025-03-14
